cod_mod,anexo,codlocal,cen_edu,dir_cen,niv_mod,nivel,nivel2,nivel3,ges_dep,gestion,codgeo,codooii,area_censo,area,region,dpto,prov,dist,dre_ugel,region_e,Docentes_hombres,Docentes_mujeres,Docentes_nombrados,Docentes_contratados,Docentes_25_menos_años,Docentes_2635_años,Docentes_3645_años,Docentes_4655_años,Docentes_5665_años,Docentes_66_a_mas_años,Docentes_con_titulo,Docentes_sin_titulo,Docentes_total
1572643,0,645576,30001-263,NUEVO AMANECER,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120014,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL RIO ENE-MANTARO,DRE JUNIN,1,0,0,1,0,0,1,0,0,0,1,0,1
1573773,0,646689,30001-256,CARRETERA UNION SANTO DOMINGO DEL RIO ENE,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120014,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL RIO ENE-MANTARO,DRE JUNIN,2,0,1,1,0,0,2,0,0,0,2,0,2
1630607,0,700313,30001-257,NUEVO BERLIN - RION ENE,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120014,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL RIO ENE-MANTARO,DRE JUNIN,2,1,1,2,0,0,1,2,0,0,3,0,3
1631779,0,701039,30001-262,VIÑA DEL MAR,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
1632116,0,701218,30001-261,SAN LUIS DEL RIO ENE,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120014,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL RIO ENE-MANTARO,DRE JUNIN,2,0,1,1,0,0,1,1,0,0,2,0,2
1633080,0,705886,31655,NUEVA JERUSALEN DE SHIMPIRIARI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,1,0,1,0,0,0,1,0,0,0,0,1,1
1637347,0,715908,31634,PUEBLO NUEVO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
1665769,0,748433,31469-1,SAN ISIDRO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120007,1,1.Urbana,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,0,4,3,1,0,1,0,3,0,0,4,0,4
1697390,0,780456,30001-A,ALTO CAMONASHARI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,1,1,0,2,0,1,0,1,0,0,1,1,2
1787191,0,854225,30952-2,ALTO SHINTORIARI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,2,0,0,2,0,0,1,1,0,0,1,1,2
1789932,0,847715,31655-1,SHIMPIRIARI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,1,1,1,1,0,1,0,1,0,0,2,0,2
3022019,0,905814,30389-1,ANEXO MANITI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,1,0,0,1,0,0,1,0,0,0,1,0,1
373399,0,240745,JOSE CARLOS MARIATEGUI,AVENIDA PERU S/N,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120007,1,1.Urbana,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,41,41,46,36,0,10,26,30,16,0,76,6,82
691790,0,652430,BILINGÜE ALIPIO PONCE VASQUEZ,TSIRIARI,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,8,7,4,11,0,4,2,8,1,0,14,1,15
713909,0,240750,PUEBLO LIBRE,CALLE PUEBLO LIBRE,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,8,2,5,5,0,0,5,4,1,0,8,2,10
936369,0,240769,GENERAL RAFAEL HOYOS RUBIO,CAPIRUSHARI,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,7,5,4,8,0,3,3,6,0,0,11,1,12
1387919,0,543304,SAN MIGUEL DE CENTRO SAURENI,CENTRO SAURENI,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,8,0,2,6,1,2,3,2,0,0,6,2,8
1412949,0,563368,POTSOTENI,POTSOTENI,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120012,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL RIO TAMBO,DRE JUNIN,6,2,2,6,2,2,4,0,0,0,3,5,8
1439272,0,652265,ALDEA DEL NIÑO BEATO JUNIPERO SERRA,LAS MALVINAS,F0,3.Secundaria,3.Secundaria,BASICA,A4,1.Pública,120604,120007,1,1.Urbana,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,18,7,5,20,0,9,10,5,1,0,25,0,25
1520329,0,611897,UNION PUERTO ASHANINKA,UNION PUERTO ASHANINKA,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120012,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL RIO TAMBO,DRE JUNIN,3,5,3,5,0,4,3,1,0,0,3,5,8
1520345,0,611915,GLORIABAMBA,GLORIABAMBA,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,4,2,4,2,0,0,3,3,0,0,6,0,6
1544675,0,628987,JOAQUIN FERRER BENIEL,CAÑETE,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,6,2,5,3,0,0,1,5,2,0,0,8,8
1568542,0,643351,JAIME CERRON PALOMINO,CARRETERA DOS DE MAYO,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,6,2,4,4,1,1,3,3,0,0,7,1,8
1568559,0,643365,MAVENI,MAVENI,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120014,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL RIO ENE-MANTARO,DRE JUNIN,4,4,4,4,0,1,2,3,2,0,8,0,8
1568591,0,643389,SANTA ROSA DE CHIRIARI,SANTA ROSA DE CHIRIARI,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,6,3,4,5,0,3,3,3,0,0,8,1,9
1698422,0,781111,PANGA,PANGA,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120604,120007,2,2.Rural,1200,JUNIN,SATIPO,MAZAMARI,UGEL SATIPO,DRE JUNIN,4,4,2,6,0,2,2,4,0,0,7,1,8
713867,0,240905,275,CALLE SANTA ANA S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,1,0,0,1,0,0,1,0,0,0,1,0,1
1213537,0,504595,668 CARLOS NORIEGA JIMENEZ,TUPAC AMARU S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,1,1,0,2,0,0,1,1,0,0,2,0,2
1521806,0,612566,1005,SANTA ROSA DE OMAYRO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,0,1,0,1,0,0,0,0,1,0,1
1521814,0,612571,1006,UNION PROGRESO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1521822,0,652840,30008 JOSE MARIA ARGUEDAS ALTAMIRANO,PAMPA MANDARINA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,2,2,0,0,1,0,1,0,0,2,0,2
1521830,0,612590,1008,SAN JUAN LIBERTAD,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1521848,0,612608,1009,SAN ANTONIO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1521855,0,612613,1010,APALLA CALABAZA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1521863,0,612627,1011,SANTA ROSITA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1526797,0,616753,969,TOLDOPAMPA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,0,1,0,0,0,1,0,0,1,0,1
1641711,0,723159,1756,HUANCAMACHAY,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1642412,0,724125,1757,ULLIMARCA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1717883,0,799955,1798,PARQUE PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
377473,0,240934,30682 CARLOS NORIEGA JIMENEZ,PARQUE MARIPOSA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,1,3,1,3,0,1,1,1,1,0,4,0,4
377481,0,240948,30683,SANTA ANA S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
377499,0,240953,30684,SANTA ROSITA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,5,2,3,0,0,1,3,1,0,5,0,5
377507,0,240967,30685,SANTA BIBIANA S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
377515,0,240972,30686,PARQUE SAN ANTONIO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,2,0,2,0,0,2,0,0,0,1,1,2
377523,0,240986,30688,CARRETERA SAN FCO. DE PANAMA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
377531,0,240991,30689,PARQUE SAN DIONICIO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
377549,0,241009,30690,JIRON APALLA CALABAZA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
668426,0,241028,31672,PARQUE SAN JUAN DE LA LIBERTAD,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
739029,0,241033,31898,SANTA ROSA DE OMAYRO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,2,0,0,2,0,2,0,0,0,0,2,0,2
739060,0,241047,31903,PARQUE PACASMAYO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
795070,0,241066,31953,UNION PROGRESO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
842351,0,241052,31945,VILLA ANCAYO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1035492,0,240929,30001-93,PARQUE ANEXO DE MANZANILLA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,1,0,0,1,0,1,0,0,0,0,1,0,1
1387653,0,543059,30001-181,NUEVA JERUSALEN,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1439702,0,652840,30008 JOSE MARIA ARGUEDAS ALTAMIRANO,PAMPA MANDARINA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,3,1,2,0,0,3,0,0,0,3,0,3
1560622,0,636478,31893,CARRETERA NUEVA FLORIDA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1568534,0,643346,31909,BELLA DURMIENTE,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,1,0,1,0,0,0,1,0,0,0,1,0,1
1571660,0,644906,30008-A,NUEVA YORK,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
925537,0,240910,CARLOS NORIEGA JIMENEZ,PARQUE MARIPOSA,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,5,4,3,6,0,2,4,3,0,0,9,0,9
936062,0,241071,SANTA ROSITA,SANTA ROSITA,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,7,1,4,4,0,3,2,3,0,0,8,0,8
1387760,0,652840,30008 JOSE MARIA ARGUEDAS ALTAMIRANO,PAMPA MANDARINA,F0,3.Secundaria,3.Secundaria,BASICA,A1,1.Pública,120605,120007,2,2.Rural,1200,JUNIN,SATIPO,PAMPA HERMOSA,UGEL SATIPO,DRE JUNIN,5,3,2,6,0,2,4,2,0,0,6,2,8
599225,0,241108,246,AVENIDA UCAYALI S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,1,1.Urbana,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,1,12,12,1,0,0,4,8,1,0,13,0,13
599258,0,241085,241,CALLE A. ZEGARRA S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,1,1.Urbana,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,1,11,12,0,0,4,4,4,0,0,12,0,12
599282,0,241090,243,CARRETERA PRINCIPAL S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
691923,0,241113,261,PARQUE PLAZA PRINCIPAL S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,2,2,0,0,0,1,1,0,0,2,0,2
713578,0,241127,271,AVENIDA PLAZA PRINCIPAL S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,2,2,0,0,0,2,0,0,0,2,0,2
713834,0,244098,269,YAVIRO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120014,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL RIO ENE-MANTARO,DRE JUNIN,0,3,0,3,0,2,1,0,0,0,0,3,3
739177,0,242136,278,PARQUE PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,3,2,1,0,0,2,1,0,0,3,0,3
936211,0,652642,298,SAN JOSE DE MIRAFLORES,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,3,1,2,0,0,2,1,0,0,3,0,3
1101773,0,244003,730,PLAZA PRINCIPAL UNION PUERTO ASHANINKA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120012,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL RIO TAMBO,DRE JUNIN,0,3,0,3,0,2,0,1,0,0,0,3,3
1104165,0,242221,736,PARQUE PLAZA PRINCIPAL S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,2,2,0,0,0,1,1,0,0,2,0,2
1104249,0,242240,738,PARQUE PLAZA PRINCIPAL S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,3,0,3,1,1,1,0,0,0,0,3,3
1104280,0,242259,739,PLAZA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,1,3,0,4,0,3,0,1,0,0,0,4,4
1344050,0,514537,901,CHUQUIBAMBILLA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,3,1,2,1,2,0,0,0,0,1,2,3
1385780,0,542738,921,ALTO SAURENI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,1,1,0,2,0,0,2,0,0,0,2,0,2
1385905,0,542856,982,CORIRI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120014,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL RIO ENE-MANTARO,DRE JUNIN,0,2,0,2,0,2,0,0,0,0,0,2,2
1387539,0,693765,915,CARRETERA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,2,2,0,0,0,0,2,0,0,2,0,2
1387604,0,543002,905,MAZARONQUIARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,2,6,0,8,5,2,0,0,1,0,1,7,8
1387851,0,543243,970,SAN ENE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120014,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL RIO ENE-MANTARO,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,0,1,1
1387901,0,543295,909,SAN MIGUEL DE ALTO ANAPATI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,3,0,3,3,0,0,0,0,0,0,3,3
1439819,0,652958,SAN DANIEL,AVENIDA SAN MARTIN DE PANGOA S/N,A2,1.Inicial,1.Inicial,BASICA,A4,1.Pública,120606,120010,1,1.Urbana,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,6,0,6,1,4,0,1,0,0,4,2,6
1440478,0,241716,31960,SAN CRISOBAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,1,1.Urbana,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,2,4,3,3,0,1,4,1,0,0,6,0,6
1525641,0,691035,1720,CALLE PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1525658,0,615517,971,ALTO KIATARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,3,0,3,0,0,0,3,0,0,3,0,3
1525666,0,615522,972,LA BREÑA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1525674,0,615536,973,VILLA MARIA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,4,3,1,0,2,1,1,0,0,4,0,4
1525682,0,615541,974,BOLIVAR,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1525690,0,241523,31441 SAN IGNACIO DE LOYOLA,PARQUE PLAZA PRINCIPAL S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,1,0,1,0,1,0,0,0,0,1,0,1
1525708,0,615560,977,SANTA ROSA DE ALTO KIATARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1525716,0,615579,978,CENTRO SOMABENI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,2,0,2,0,0,1,1,0,0,2,0,2
1525732,0,615598,980,BOCA ANAPATI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120014,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL RIO ENE-MANTARO,DRE JUNIN,0,2,0,2,0,1,0,1,0,0,2,0,2
1525740,0,615602,981,CUBANTIA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,1,6,0,7,1,4,2,0,0,0,0,7,7
1525757,0,615616,983,ALTO CHAVINI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1525765,0,615621,984,COMUNIQUIARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1525781,0,615640,986,CAMPIRUSHARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120606,120010,2,2.Rural,1200,JUNIN,SATIPO,PANGOA,UGEL PANGOA,DRE JUNIN,0,4,2,2,0,1,3,0,0,0,4,0,4
