cod_mod,Nombre,gestion,dsc_nivel,Edad,TotalEstudiantes,Mujer,Hombre,Peruanos,Venezolanos,Extranjeros,TipoDiscaIntegrada,Aprobado,Desaprobado,Retirado,Matriculado
758227,DANIEL ALCIDES CARRION,Pública de gestión directa,Inicial - Jardín,4,23,10,13,23,0,0,Ninguna,23,0,0,0
758227,DANIEL ALCIDES CARRION,Pública de gestión directa,Inicial - Jardín,5,26,14,12,23,3,0,Ninguna,26,0,0,0
758292,525,Pública de gestión directa,Inicial - Jardín,3,4,3,1,4,0,0,Ninguna,4,0,0,0
758292,525,Pública de gestión directa,Inicial - Jardín,4,3,0,3,3,0,0,Ninguna,3,0,0,0
758292,525,Pública de gestión directa,Inicial - Jardín,5,2,2,0,2,0,0,Ninguna,2,0,0,0
758391,31594,Pública de gestión directa,Primaria,6,46,18,28,46,0,0,Ninguna,46,0,0,0
758391,31594,Pública de gestión directa,Primaria,7,55,26,29,51,3,1,Ninguna,53,2,0,0
758391,31594,Pública de gestión directa,Primaria,8,52,26,26,49,3,0,Ninguna,49,3,0,0
758391,31594,Pública de gestión directa,Primaria,9,50,24,26,45,4,1,Ninguna,46,4,0,0
758391,31594,Pública de gestión directa,Primaria,10,65,31,34,63,1,1,Ninguna,62,3,0,0
758391,31594,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Intelectual,0,1,0,0
758391,31594,Pública de gestión directa,Primaria,11,55,23,32,54,0,1,Ninguna,53,1,1,0
758391,31594,Pública de gestión directa,Primaria,12,7,3,4,6,1,0,Ninguna,5,2,0,0
758391,31594,Pública de gestión directa,Primaria,13,3,2,1,2,1,0,Ninguna,1,2,0,0
758441,544,Pública de gestión directa,Inicial - Jardín,3,1,1,0,1,0,0,Ninguna,1,0,0,0
758441,544,Pública de gestión directa,Inicial - Jardín,4,1,0,1,1,0,0,Ninguna,1,0,0,0
758441,544,Pública de gestión directa,Inicial - Jardín,5,2,1,1,2,0,0,Ninguna,2,0,0,0
758458,503,Pública de gestión directa,Inicial - Jardín,3,1,1,0,1,0,0,Ninguna,1,0,0,0
758458,503,Pública de gestión directa,Inicial - Jardín,4,2,2,0,2,0,0,Ninguna,2,0,0,0
758458,503,Pública de gestión directa,Inicial - Jardín,5,3,1,2,3,0,0,Ninguna,3,0,0,0
758466,653,Pública de gestión directa,Inicial - Jardín,3,9,4,5,9,0,0,Ninguna,9,0,0,0
758466,653,Pública de gestión directa,Inicial - Jardín,4,12,9,3,12,0,0,Ninguna,12,0,0,0
758466,653,Pública de gestión directa,Inicial - Jardín,5,9,5,4,9,0,0,Ninguna,9,0,0,0
758474,657,Pública de gestión directa,Inicial - Jardín,3,14,6,8,14,0,0,Ninguna,14,0,0,0
758474,657,Pública de gestión directa,Inicial - Jardín,4,11,8,3,11,0,0,Ninguna,11,0,0,0
758474,657,Pública de gestión directa,Inicial - Jardín,5,5,2,3,5,0,0,Ninguna,5,0,0,0
758565,617,Pública de gestión directa,Inicial - Jardín,3,38,15,23,38,0,0,Ninguna,38,0,0,0
758565,617,Pública de gestión directa,Inicial - Jardín,4,20,11,9,20,0,0,Ninguna,20,0,0,0
758565,617,Pública de gestión directa,Inicial - Jardín,5,35,19,16,35,0,0,Ninguna,35,0,0,0
758573,619,Pública de gestión directa,Inicial - Jardín,3,9,4,5,9,0,0,Ninguna,9,0,0,0
758573,619,Pública de gestión directa,Inicial - Jardín,4,10,4,6,10,0,0,Ninguna,10,0,0,0
758573,619,Pública de gestión directa,Inicial - Jardín,5,19,9,10,19,0,0,Ninguna,19,0,0,0
758581,506,Pública de gestión directa,Inicial - Jardín,4,2,2,0,2,0,0,Ninguna,2,0,0,0
758581,506,Pública de gestión directa,Inicial - Jardín,5,1,0,1,1,0,0,Ninguna,1,0,0,0
762047,31595 FLORENCIO V. HINOSTROZA C.,Pública de gestión directa,Primaria,6,64,36,28,61,0,3,Ninguna,64,0,0,0
762047,31595 FLORENCIO V. HINOSTROZA C.,Pública de gestión directa,Primaria,7,63,29,34,59,2,2,Ninguna,62,1,0,0
762047,31595 FLORENCIO V. HINOSTROZA C.,Pública de gestión directa,Primaria,8,86,49,37,84,1,1,Ninguna,85,1,0,0
762047,31595 FLORENCIO V. HINOSTROZA C.,Pública de gestión directa,Primaria,9,73,43,30,72,0,1,Ninguna,72,1,0,0
762047,31595 FLORENCIO V. HINOSTROZA C.,Pública de gestión directa,Primaria,10,87,40,47,86,0,1,Ninguna,87,0,0,0
762047,31595 FLORENCIO V. HINOSTROZA C.,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Intelectual_Moderado,0,1,0,0
762047,31595 FLORENCIO V. HINOSTROZA C.,Pública de gestión directa,Primaria,11,78,36,42,76,2,0,Ninguna,77,1,0,0
762047,31595 FLORENCIO V. HINOSTROZA C.,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Otra discapacidad/condicion,1,0,0,0
762047,31595 FLORENCIO V. HINOSTROZA C.,Pública de gestión directa,Primaria,12,8,5,3,8,0,0,Ninguna,8,0,0,0
762054,563,Pública de gestión directa,Inicial - Jardín,3,7,1,6,7,0,0,Ninguna,7,0,0,0
762054,563,Pública de gestión directa,Inicial - Jardín,4,3,0,3,3,0,0,Ninguna,3,0,0,0
762054,563,Pública de gestión directa,Inicial - Jardín,5,4,2,2,4,0,0,Ninguna,4,0,0,0
762062,30934 CORAZON DE MARIA,Pública de gestión directa,Primaria,6,4,2,2,4,0,0,Ninguna,4,0,0,0
762062,30934 CORAZON DE MARIA,Pública de gestión directa,Primaria,7,2,0,2,2,0,0,Ninguna,2,0,0,0
762062,30934 CORAZON DE MARIA,Pública de gestión directa,Primaria,8,3,2,1,3,0,0,Ninguna,3,0,0,0
762062,30934 CORAZON DE MARIA,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Ninguna,1,0,0,0
762062,30934 CORAZON DE MARIA,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Ninguna,1,0,0,0
762062,30934 CORAZON DE MARIA,Pública de gestión directa,Primaria,11,4,2,2,4,0,0,Ninguna,4,0,0,0
762062,30934 CORAZON DE MARIA,Pública de gestión directa,Primaria,12,1,1,0,1,0,0,Ninguna,1,0,0,0
762070,RAMIRO PRIALE PRIALE,Pública de gestión directa,Secundaria,12,18,7,11,18,0,0,Ninguna,17,1,0,0
762070,RAMIRO PRIALE PRIALE,Pública de gestión directa,Secundaria,13,14,7,7,14,0,0,Ninguna,13,1,0,0
762070,RAMIRO PRIALE PRIALE,Pública de gestión directa,Secundaria,14,18,10,8,18,0,0,Ninguna,18,0,0,0
762070,RAMIRO PRIALE PRIALE,Pública de gestión directa,Secundaria,15,20,10,10,20,0,0,Ninguna,20,0,0,0
762070,RAMIRO PRIALE PRIALE,Pública de gestión directa,Secundaria,16,16,7,9,16,0,0,Ninguna,16,0,0,0
762070,RAMIRO PRIALE PRIALE,Pública de gestión directa,Secundaria,17,5,4,1,5,0,0,Ninguna,5,0,0,0
762070,RAMIRO PRIALE PRIALE,Pública de gestión directa,Secundaria,17,1,1,0,1,0,0,Intelectual,0,1,0,0
762070,RAMIRO PRIALE PRIALE,Pública de gestión directa,Secundaria,18,1,1,0,1,0,0,Ninguna,0,1,0,0
762070,RAMIRO PRIALE PRIALE,Pública de gestión directa,Secundaria,18,1,1,0,1,0,0,Intelectual,1,0,0,0
785303,558,Pública de gestión directa,Inicial - Jardín,3,2,2,0,2,0,0,Ninguna,2,0,0,0
785303,558,Pública de gestión directa,Inicial - Jardín,4,4,2,2,4,0,0,Ninguna,4,0,0,0
785303,558,Pública de gestión directa,Inicial - Jardín,5,2,2,0,2,0,0,Ninguna,2,0,0,0
785329,577,Pública de gestión directa,Inicial - Jardín,3,20,8,12,20,0,0,Ninguna,20,0,0,0
785329,577,Pública de gestión directa,Inicial - Jardín,3,1,0,1,1,0,0,TEA,1,0,0,0
785329,577,Pública de gestión directa,Inicial - Jardín,4,25,12,13,25,0,0,Ninguna,25,0,0,0
785329,577,Pública de gestión directa,Inicial - Jardín,4,1,1,0,1,0,0,TEA,1,0,0,0
785329,577,Pública de gestión directa,Inicial - Jardín,5,41,19,22,41,0,0,Ninguna,41,0,0,0
785329,577,Pública de gestión directa,Inicial - Jardín,5,1,1,0,1,0,0,Fisica,1,0,0,0
785337,559,Pública de gestión directa,Inicial - Jardín,3,2,1,1,2,0,0,Ninguna,2,0,0,0
785337,559,Pública de gestión directa,Inicial - Jardín,4,5,4,1,5,0,0,Ninguna,5,0,0,0
785337,559,Pública de gestión directa,Inicial - Jardín,5,3,0,3,3,0,0,Ninguna,3,0,0,0
785345,560,Pública de gestión directa,Inicial - Jardín,3,1,0,1,1,0,0,Ninguna,1,0,0,0
785345,560,Pública de gestión directa,Inicial - Jardín,4,4,1,3,4,0,0,Ninguna,4,0,0,0
785345,560,Pública de gestión directa,Inicial - Jardín,5,5,2,3,5,0,0,Ninguna,5,0,0,0
785352,591,Pública de gestión directa,Inicial - Jardín,3,6,4,2,6,0,0,Ninguna,6,0,0,0
785352,591,Pública de gestión directa,Inicial - Jardín,4,6,1,5,6,0,0,Ninguna,6,0,0,0
785352,591,Pública de gestión directa,Inicial - Jardín,5,5,3,2,5,0,0,Ninguna,5,0,0,0
785360,592,Pública de gestión directa,Inicial - Jardín,3,19,10,9,19,0,0,Ninguna,19,0,0,0
785360,592,Pública de gestión directa,Inicial - Jardín,4,24,11,13,24,0,0,Ninguna,24,0,0,0
785360,592,Pública de gestión directa,Inicial - Jardín,5,22,9,13,21,1,0,Ninguna,22,0,0,0
785360,592,Pública de gestión directa,Inicial - Jardín,6,1,0,1,1,0,0,Intelectual_leve,1,0,0,0
785386,585,Pública de gestión directa,Inicial - Jardín,3,25,14,11,25,0,0,Ninguna,25,0,0,0
785386,585,Pública de gestión directa,Inicial - Jardín,4,36,21,15,36,0,0,Ninguna,36,0,0,0
785386,585,Pública de gestión directa,Inicial - Jardín,5,35,19,16,34,1,0,Ninguna,35,0,0,0
785394,600,Pública de gestión directa,Inicial - Jardín,3,36,14,22,36,0,0,Ninguna,36,0,0,0
785394,600,Pública de gestión directa,Inicial - Jardín,4,41,20,21,41,0,0,Ninguna,41,0,0,0
785394,600,Pública de gestión directa,Inicial - Jardín,5,51,23,28,50,0,1,Ninguna,51,0,0,0
785444,522,Pública de gestión directa,Inicial - Jardín,3,3,1,2,3,0,0,Ninguna,3,0,0,0
785444,522,Pública de gestión directa,Inicial - Jardín,5,2,1,1,2,0,0,Ninguna,2,0,0,0
785451,523,Pública de gestión directa,Inicial - Jardín,3,2,1,1,2,0,0,Ninguna,2,0,0,0
785451,523,Pública de gestión directa,Inicial - Jardín,4,1,0,1,1,0,0,Ninguna,1,0,0,0
785451,523,Pública de gestión directa,Inicial - Jardín,5,4,4,0,4,0,0,Ninguna,4,0,0,0
785469,529,Pública de gestión directa,Inicial - Jardín,3,22,14,8,22,0,0,Ninguna,22,0,0,0
785469,529,Pública de gestión directa,Inicial - Jardín,4,20,8,12,20,0,0,Ninguna,20,0,0,0
785469,529,Pública de gestión directa,Inicial - Jardín,5,22,14,8,22,0,0,Ninguna,22,0,0,0
785477,530,Pública de gestión directa,Inicial - Jardín,3,2,1,1,2,0,0,Ninguna,2,0,0,0
785477,530,Pública de gestión directa,Inicial - Jardín,4,2,1,1,2,0,0,Ninguna,2,0,0,0
785485,553,Pública de gestión directa,Inicial - Jardín,3,7,4,3,7,0,0,Ninguna,7,0,0,0
785485,553,Pública de gestión directa,Inicial - Jardín,4,3,1,2,3,0,0,Ninguna,3,0,0,0
785485,553,Pública de gestión directa,Inicial - Jardín,5,5,5,0,5,0,0,Ninguna,5,0,0,0
785485,553,Pública de gestión directa,Inicial - Jardín,5,1,1,0,1,0,0,Intelectual_Severo,1,0,0,0
785493,556 LUZ LIBERTAD VILLAR URDANIGA,Pública de gestión directa,Inicial - Jardín,3,19,10,9,19,0,0,Ninguna,19,0,0,0
785493,556 LUZ LIBERTAD VILLAR URDANIGA,Pública de gestión directa,Inicial - Jardín,4,15,8,7,15,0,0,Ninguna,15,0,0,0
785493,556 LUZ LIBERTAD VILLAR URDANIGA,Pública de gestión directa,Inicial - Jardín,5,19,9,10,19,0,0,Ninguna,19,0,0,0
785501,601,Pública de gestión directa,Inicial - Jardín,3,5,3,2,5,0,0,Ninguna,5,0,0,0
785501,601,Pública de gestión directa,Inicial - Jardín,4,6,3,3,6,0,0,Ninguna,6,0,0,0
785501,601,Pública de gestión directa,Inicial - Jardín,5,10,1,9,10,0,0,Ninguna,10,0,0,0
785519,554,Pública de gestión directa,Inicial - Jardín,3,2,2,0,2,0,0,Ninguna,2,0,0,0
785519,554,Pública de gestión directa,Inicial - Jardín,4,3,1,2,3,0,0,Ninguna,3,0,0,0
785527,557,Pública de gestión directa,Inicial - Jardín,3,4,3,1,4,0,0,Ninguna,4,0,0,0
785527,557,Pública de gestión directa,Inicial - Jardín,4,2,0,2,2,0,0,Ninguna,2,0,0,0
785527,557,Pública de gestión directa,Inicial - Jardín,5,6,2,4,6,0,0,Ninguna,6,0,0,0
785543,520,Pública de gestión directa,Inicial - Jardín,3,2,1,1,2,0,0,Ninguna,2,0,0,0
785543,520,Pública de gestión directa,Inicial - Jardín,4,2,2,0,2,0,0,Ninguna,2,0,0,0
785543,520,Pública de gestión directa,Inicial - Jardín,5,2,1,1,2,0,0,Ninguna,2,0,0,0
785550,550,Pública de gestión directa,Inicial - Jardín,3,2,0,2,2,0,0,Ninguna,2,0,0,0
785550,550,Pública de gestión directa,Inicial - Jardín,4,1,1,0,1,0,0,Ninguna,1,0,0,0
785550,550,Pública de gestión directa,Inicial - Jardín,5,2,1,1,2,0,0,Ninguna,2,0,0,0
785568,586,Pública de gestión directa,Inicial - Jardín,3,1,0,1,1,0,0,Ninguna,1,0,0,0
785568,586,Pública de gestión directa,Inicial - Jardín,4,2,1,1,2,0,0,Ninguna,1,0,1,0
785576,587,Pública de gestión directa,Inicial - Jardín,3,2,1,1,2,0,0,Ninguna,2,0,0,0
785576,587,Pública de gestión directa,Inicial - Jardín,4,3,0,3,3,0,0,Ninguna,3,0,0,0
785576,587,Pública de gestión directa,Inicial - Jardín,5,2,1,1,2,0,0,Ninguna,2,0,0,0
785584,555,Pública de gestión directa,Inicial - Jardín,3,2,0,2,2,0,0,Ninguna,2,0,0,0
785584,555,Pública de gestión directa,Inicial - Jardín,4,2,0,2,2,0,0,Ninguna,2,0,0,0
785584,555,Pública de gestión directa,Inicial - Jardín,5,1,0,1,1,0,0,Ninguna,1,0,0,0
785592,588,Pública de gestión directa,Inicial - Jardín,3,3,1,2,3,0,0,Ninguna,3,0,0,0
785592,588,Pública de gestión directa,Inicial - Jardín,4,3,3,0,3,0,0,Ninguna,3,0,0,0
785592,588,Pública de gestión directa,Inicial - Jardín,5,1,1,0,1,0,0,Ninguna,1,0,0,0
785600,589,Pública de gestión directa,Inicial - Jardín,4,1,1,0,1,0,0,Ninguna,1,0,0,0
785600,589,Pública de gestión directa,Inicial - Jardín,5,1,0,1,1,0,0,Ninguna,1,0,0,0
785618,590,Pública de gestión directa,Inicial - Jardín,3,1,1,0,1,0,0,Ninguna,1,0,0,0
785618,590,Pública de gestión directa,Inicial - Jardín,4,1,0,1,1,0,0,Ninguna,1,0,0,0
785618,590,Pública de gestión directa,Inicial - Jardín,5,3,3,0,3,0,0,Ninguna,3,0,0,0
785626,31908,Pública de gestión directa,Primaria,6,2,1,1,2,0,0,Ninguna,2,0,0,0
785626,31908,Pública de gestión directa,Primaria,7,5,3,2,5,0,0,Ninguna,5,0,0,0
785626,31908,Pública de gestión directa,Primaria,8,2,1,1,2,0,0,Ninguna,2,0,0,0
785626,31908,Pública de gestión directa,Primaria,9,3,2,1,3,0,0,Ninguna,3,0,0,0
785626,31908,Pública de gestión directa,Primaria,11,7,3,4,7,0,0,Ninguna,7,0,0,0
785626,31908,Pública de gestión directa,Primaria,12,2,1,1,2,0,0,Ninguna,2,0,0,0
785626,31908,Pública de gestión directa,Primaria,13,1,1,0,1,0,0,Ninguna,1,0,0,0
785642,31937,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Ninguna,1,0,0,0
785642,31937,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Ninguna,1,0,0,0
785642,31937,Pública de gestión directa,Primaria,13,1,1,0,1,0,0,Ninguna,1,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,6,53,24,29,53,0,0,Ninguna,53,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,6,1,0,1,1,0,0,TEA,1,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,7,56,27,29,55,1,0,Ninguna,54,2,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Fisica,1,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,7,2,1,1,2,0,0,Otra discapacidad/condicion,2,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Visual_ceguera,1,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,8,63,24,39,61,2,0,Ninguna,56,7,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,8,1,1,0,1,0,0,Intelectual_leve,1,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,9,67,31,36,67,0,0,Ninguna,66,1,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Intelectual_leve,1,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Otra discapacidad/condicion,1,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,10,71,24,47,70,1,0,Ninguna,69,2,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Intelectual_leve,1,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,11,61,27,34,58,1,2,Ninguna,61,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,12,9,1,8,8,1,0,Ninguna,8,1,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,14,1,0,1,1,0,0,Ninguna,1,0,0,0
785683,31593 JAVIER HERAUD,Pública de gestión directa,Primaria,15,1,0,1,1,0,0,Ninguna,1,0,0,0
785709,31910,Pública de gestión directa,Primaria,6,3,1,2,3,0,0,Ninguna,3,0,0,0
785709,31910,Pública de gestión directa,Primaria,7,2,1,1,2,0,0,Ninguna,2,0,0,0
785709,31910,Pública de gestión directa,Primaria,8,7,2,5,7,0,0,Ninguna,7,0,0,0
785709,31910,Pública de gestión directa,Primaria,9,3,3,0,3,0,0,Ninguna,3,0,0,0
785709,31910,Pública de gestión directa,Primaria,10,4,3,1,4,0,0,Ninguna,4,0,0,0
785709,31910,Pública de gestión directa,Primaria,11,1,1,0,1,0,0,Ninguna,1,0,0,0
785709,31910,Pública de gestión directa,Primaria,12,1,1,0,1,0,0,Ninguna,1,0,0,0
785709,31910,Pública de gestión directa,Primaria,13,1,1,0,1,0,0,Ninguna,1,0,0,0
785717,30894,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Ninguna,1,0,0,0
785717,30894,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Ninguna,1,0,0,0
785725,30968,Pública de gestión directa,Primaria,6,2,1,1,2,0,0,Ninguna,2,0,0,0
785725,30968,Pública de gestión directa,Primaria,7,4,3,1,4,0,0,Ninguna,4,0,0,0
785725,30968,Pública de gestión directa,Primaria,8,2,0,2,2,0,0,Ninguna,2,0,0,0
785725,30968,Pública de gestión directa,Primaria,9,3,2,1,3,0,0,Ninguna,3,0,0,0
785725,30968,Pública de gestión directa,Primaria,10,4,3,1,4,0,0,Ninguna,4,0,0,0
785725,30968,Pública de gestión directa,Primaria,11,2,1,1,2,0,0,Ninguna,2,0,0,0
785733,31915,Pública de gestión directa,Primaria,6,19,9,10,19,0,0,Ninguna,19,0,0,0
785733,31915,Pública de gestión directa,Primaria,7,14,11,3,14,0,0,Ninguna,11,3,0,0
785733,31915,Pública de gestión directa,Primaria,8,12,4,8,12,0,0,Ninguna,12,0,0,0
785733,31915,Pública de gestión directa,Primaria,9,23,8,15,23,0,0,Ninguna,21,2,0,0
785733,31915,Pública de gestión directa,Primaria,10,17,5,12,17,0,0,Ninguna,16,1,0,0
785733,31915,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Intelectual,1,0,0,0
785733,31915,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Otra discapacidad/condicion,1,0,0,0
785733,31915,Pública de gestión directa,Primaria,11,13,7,6,13,0,0,Ninguna,12,1,0,0
785733,31915,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Ninguna,1,0,0,0
785766,31568,Pública de gestión directa,Primaria,6,1,0,1,1,0,0,Ninguna,1,0,0,0
785766,31568,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
785766,31568,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
785766,31568,Pública de gestión directa,Primaria,9,5,2,3,5,0,0,Ninguna,5,0,0,0
785766,31568,Pública de gestión directa,Primaria,10,2,1,1,2,0,0,Ninguna,2,0,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,12,40,15,25,40,0,0,Ninguna,38,2,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,13,51,24,27,51,0,0,Ninguna,48,3,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,14,45,20,25,45,0,0,Ninguna,39,6,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,14,1,1,0,1,0,0,Auditiva_sordera,1,0,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,14,1,1,0,1,0,0,Intelectual_leve,1,0,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,15,52,24,28,51,1,0,Ninguna,50,2,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,15,1,0,1,1,0,0,Intelectual_Moderado,1,0,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,16,48,16,32,46,2,0,Ninguna,46,2,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,16,1,0,1,1,0,0,Intelectual,1,0,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,17,5,1,4,5,0,0,Ninguna,5,0,0,0
785873,LOS ANDES,Pública de gestión directa,Secundaria,18,3,2,1,3,0,0,Ninguna,2,1,0,0
785923,31939,Pública de gestión directa,Primaria,6,4,2,2,4,0,0,Ninguna,4,0,0,0
785923,31939,Pública de gestión directa,Primaria,7,9,8,1,9,0,0,Ninguna,9,0,0,0
785923,31939,Pública de gestión directa,Primaria,8,6,4,2,6,0,0,Ninguna,6,0,0,0
785923,31939,Pública de gestión directa,Primaria,9,6,2,4,6,0,0,Ninguna,6,0,0,0
785923,31939,Pública de gestión directa,Primaria,10,4,2,2,4,0,0,Ninguna,4,0,0,0
785923,31939,Pública de gestión directa,Primaria,11,6,2,4,6,0,0,Ninguna,5,0,1,0
785923,31939,Pública de gestión directa,Primaria,12,2,0,2,2,0,0,Ninguna,2,0,0,0
785923,31939,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Intelectual_Moderado,1,0,0,0
785956,LA VICTORIA,Pública de gestión directa,Secundaria,12,64,29,35,64,0,0,Ninguna,61,3,0,0
785956,LA VICTORIA,Pública de gestión directa,Secundaria,13,89,38,51,87,1,1,Ninguna,81,8,0,0
785956,LA VICTORIA,Pública de gestión directa,Secundaria,14,90,49,41,90,0,0,Ninguna,82,7,0,0
785956,LA VICTORIA,Pública de gestión directa,Secundaria,14,2,0,2,2,0,0,Intelectual,2,0,0,0
785956,LA VICTORIA,Pública de gestión directa,Secundaria,15,120,53,67,119,1,0,Ninguna,104,15,1,0
785956,LA VICTORIA,Pública de gestión directa,Secundaria,16,94,51,43,94,0,0,Ninguna,89,5,0,0
785956,LA VICTORIA,Pública de gestión directa,Secundaria,17,12,6,6,12,0,0,Ninguna,10,2,0,0
785956,LA VICTORIA,Pública de gestión directa,Secundaria,17,1,0,1,1,0,0,Intelectual,1,0,0,0
785956,LA VICTORIA,Pública de gestión directa,Secundaria,18,3,0,3,3,0,0,Ninguna,3,0,0,0
785964,MARTIRES 27 DE FEBRERO,Pública de gestión directa,Secundaria,12,6,4,2,6,0,0,Ninguna,6,0,0,0
785964,MARTIRES 27 DE FEBRERO,Pública de gestión directa,Secundaria,12,1,1,0,1,0,0,Visual,1,0,0,0
785964,MARTIRES 27 DE FEBRERO,Pública de gestión directa,Secundaria,13,7,3,4,7,0,0,Ninguna,6,1,0,0
785964,MARTIRES 27 DE FEBRERO,Pública de gestión directa,Secundaria,14,8,6,2,8,0,0,Ninguna,2,6,0,0
785964,MARTIRES 27 DE FEBRERO,Pública de gestión directa,Secundaria,15,5,3,2,5,0,0,Ninguna,5,0,0,0
785964,MARTIRES 27 DE FEBRERO,Pública de gestión directa,Secundaria,16,6,4,2,6,0,0,Ninguna,6,0,0,0
785964,MARTIRES 27 DE FEBRERO,Pública de gestión directa,Secundaria,17,1,0,1,1,0,0,Ninguna,0,1,0,0
785964,MARTIRES 27 DE FEBRERO,Pública de gestión directa,Secundaria,18,4,4,0,4,0,0,Ninguna,0,3,0,0
786012,PUCHARINI,Pública de gestión directa,Inicial - Jardín,3,15,7,8,15,0,0,Ninguna,15,0,0,0
786012,PUCHARINI,Pública de gestión directa,Inicial - Jardín,4,28,16,12,28,0,0,Ninguna,28,0,0,0
786012,PUCHARINI,Pública de gestión directa,Inicial - Jardín,5,30,11,19,30,0,0,Ninguna,30,0,0,0
786137,31930,Pública de gestión directa,Primaria,6,4,4,0,4,0,0,Ninguna,4,0,0,0
786137,31930,Pública de gestión directa,Primaria,7,8,3,5,8,0,0,Ninguna,6,2,0,0
786137,31930,Pública de gestión directa,Primaria,8,6,4,2,6,0,0,Ninguna,6,0,0,0
786137,31930,Pública de gestión directa,Primaria,9,6,2,4,6,0,0,Ninguna,6,0,0,0
786137,31930,Pública de gestión directa,Primaria,10,5,2,3,5,0,0,Ninguna,5,0,0,0
786137,31930,Pública de gestión directa,Primaria,11,3,0,3,3,0,0,Ninguna,3,0,0,0
786137,31930,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Ninguna,1,0,0,0
786145,31933,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
786145,31933,Pública de gestión directa,Primaria,7,1,1,0,1,0,0,Multidiscapacidad,1,0,0,0
786145,31933,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
786145,31933,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Ninguna,1,0,0,0
